78.2,0.3,0.3,50.5,76.1,0.4,25.6,65.8,4.1,0.1,2033.444976,2013.425846,0,2027.259232,1993.965317,2017.375127,2013.979447,2009.503944,2016.899161,2022.129237,0,4,0,4,7,6,4,7,7,3,271440,3451.165315
50.7,48.7,24,50.6,75.9,0.3,8.8,58.1,9.3,0.1,2031.475439,2012.133133,2216.91447,2016.526682,2011.904815,2017.550315,2009.161393,2011.907705,2011.759479,2028.212535,0,4,1,4,7,2,4,7,8,3,270729.6,0
50.8,55.7,50.4,50.6,53.2,0.4,0.3,51.3,12.7,1,2011.241833,2022.288215,0,2027.363936,1963.061344,2035.538608,2019.091601,2006.888838,2011.916796,2033.808402,0,4,1,4,7,2,1,7,8,3,266816.4,50.746173
7.1,50.6,15.3,50.5,50.7,14.2,24.6,54.8,12.7,8.4,2006.770259,2011.930997,2012.352708,2022.158638,2014.258289,2014.622974,2020.72503,1987.682317,2014.431763,2012.32664,7,4,6,4,5,9,1,7,8,3,260175.3,0
42.6,6.5,0.3,16.3,32.7,48.6,25.4,49.3,3.6,20.9,2016.898996,2037.56021,2009.331941,2031.222936,2018.226093,2019.6533,2026.546748,2012.303892,1997.857698,2014.335717,7,4,6,5,5,9,0,5,7,9,260968.2,0
89.2,0.3,0.3,24,26.1,42.6,25.5,43.2,0.2,14.6,2034.737236,0,2004.341013,2042.897524,2022.349971,2017.198151,2015.685269,2014.624407,2001.944184,2016.915348,0,4,6,3,5,4,0,9,7,7,265982.4,1950.996288
98.4,0.3,0.3,50.7,49.8,25.3,25.6,31.9,0.1,21.8,2040.761189,2006.410163,2012.329404,2010.18562,2021.285896,2022.001468,2033.818177,2019.648943,2003.887204,2014.622211,0,4,6,3,5,4,0,9,7,9,264037.5,0
56.1,16.5,0.3,50.7,73.1,25.3,6.4,25.6,0.2,25.5,2027.671416,2016.406588,2018.115106,2032.605311,2037.426999,2011.478671,2021.346231,2009.63337,2008.886675,2014.628093,4,4,1,3,5,4,0,9,7,9,263596.2,0
50.8,50.7,0.3,50.6,67.1,25.2,0.4,8.2,0.7,25.3,2007.005093,0,2006.910883,2059.740882,2014.187205,1993.353984,2015.782354,2011.609953,2028.387821,2017.001141,4,4,1,3,5,4,0,9,4,9,261890.7,24.786649
95.9,50.5,0.3,16.5,57.7,26.7,0.5,0.3,14.3,16.5,2007.206644,2029.882581,2014.127465,2014.404521,0,2003.913846,2015.425626,2022.338385,2017.180941,2017.105678,4,0,1,8,5,8,0,5,4,9,257598.3,1638.553745
59.4,15.9,0.3,25.4,64.2,7.2,0.4,23.4,16.4,21.9,2014.191685,2007.838305,2011.905951,2003.751359,2862.961061,2034.791394,0,1979.270987,2012.203169,2022.209079,4,0,7,8,9,3,0,7,4,4,263882.1,11135.68938
